250 684 445 256.3202194490003 661.765120477481
492.4605844570515 269.8916841286371 637.1269384347565 486.302284854809 257.1906506305565
670.20496242848697 487.49054217162939 260.2221939967144 671.16024758383980 483.6646500731886
249.7323315040618 739.0271112044207 504.5020258574915 228.60748968272304 689.43904130883880
508.87673287077905 252.40619912531241 731.423597531245 487.56580847929388 731.423597531245
694.09226520380935 493.63591670241806 238.2256196433533 690.10153776237257 514.915392130866
260.8712631709863 673.82530496123888 521.4214697178630 283.4683746122748 695.9586619920162
532.6537361544406 281.4564462352486 687.88658981743004 493.2697227230274 297.80965500694782
699.2484186964062 457.3092075113964 322.49395972464049 752.2754442180322 476.5967457721814
324.7650995005387 755.5035948747745 469.104512004732 345.61350686385521 804.7973792867392
488.06704466864403 377.5049156822571 778.313602315956 544.0702474713828 393.0941597084412
745.2007161134020 534.65051498313619 406.8362033455429 734.4933266274357 519.2232530964181
394.5462498424914 788.76115091490817 543.65251991930700 392.1501076873731 788.0191198801424
582.25928613211045 410.79695633339907 774.28702681945674 588.416495703833 418.6555772346987
820.7792648747663 521.4464781660022 405.789729394467 874.21186355852456 544.0136727245902
418.2189893299525 806.6942051845273 578.04073751174860 408.24530959131022 783.464898422858
605.0562088218592 414.1686657338893 776.3509308472261 618.6230363719817 420.4426482687310
743.2456467135505 600.5850367952770 431.24601783153599 785.388757271358 602.8410923526936
442.4314553688234 804.5719425288588 NA 435.26295050966621 763.9029226376726
NA 427.3354560839233 803.2989030540784 NA 434.74727292962677
807.9142620098182 NA 404.94929698380918 817.57057627397842 NA
