11 10.864551866199086 8.636117128388413 15.704093052950082 13.85521757254919
12.88059624217145 14.834484475095179 16.159104562409020 8.52507112519244 10.778731663296401
15.27649611902466 20.508098930490632 21.168298662002918 19.91961381246339 17.95157599909283
20.02933429883511 22.831044757807781 23.70584203494306 22.068685421031844 18.766383006956158
14.214840343682337 13.266673175954363 16.02949466452677 10.830564073092464 15.62226521532948
18.304092900545086 18.481105342004717 20.1147686338629 17.0256800204925 17.91516112162217
16.938958439561056 19.352689566805815 17.367162836842667 20.94160928855881 20.973431244115510
3 5.668607003683853 2.6638183809637552 1.4102222620544800 1.0252791578109672
0.7477675605295347 4.211159540396067 6.879870793374067 6.6785829352105157 7.3696568186379681
9.76503407588124 10.0099964813151 7.362648137210863 7.41520172725615 10.323200265001718
8.265811944227144 7.927399433882527 8.957404711770330 10.872320308135659 9.995918703368872
10.024684078277167 11.17565480212925 16.282265914994049 9.06985166507479 12.978978882877055
17.46146386393333 18.572075272612860 14.54000381942219 11.730061385833849 17.067858815918747
12.68724400893083 14.19505500729677 11.514509124122901 14.398438069424438 14.179287176925531
-25 -23.91386063053342 -22.385228989052191 -24.331944663774095 -23.900523412940974
-28.65532306598441 -29.42580660236445 -31.13222672998253 -30.07892163897333 -31.08282717052914
-34.88104382682608 -32.66798367493612 -34.41514980045832 -30.18573304146265 -33.801812825629341
-34.7708563672193 -35.952814797756908 -30.525746498381416 -30.296715092002106 -28.821215957852498
-23.44736107818591 -26.75397566557679 -31.18498144437011 -29.109896095572648 -31.37605648279266
-37.19601292639003 -33.71189368102306 -30.66650440267704 -29.84221953070146 -24.822479152841545
-23.949542247876074 -24.75232596046974 -23.2285800205358 -19.095676303148696 -24.10330983251512
-55 -52.453431606084870 -58.79436932669226 -52.334902204678215 -54.637109134583802
-48.84598079680757 -41.419293546264399 -40.1594462104948 -35.923306049945403 -34.84991664670736
-30.2750775362392 -32.514903911308345 -37.16786456550997 -32.24509752132143 -33.71961482562119
-35.67776049680213 -33.9836119622497 -32.58553422871782 -33.653178018641775 -30.08477945472729
-33.04205552591455 -36.297611390857178 -37.3045878605046 -40.989411458230357 -34.81757170632121
-31.404286345397630 -29.88742860215911 -28.489397829815978 -26.361601179617267 -28.28877526697766
-26.50162600841956 -24.469222281711001 -24.653850054445751 -23.071958481814040 -28.33106547943929
-72 -73.74107083076764 -69.808245847354570 -69.398147178456568 -68.78338263274784
-68.376236517181937 -67.80574786901454 -64.816134041612230 -61.26421881003847 -60.573739042714870
-59.434324276259495 -57.50837820953109 -59.26792005576088 -60.40228192301333 -59.614028951043501
-58.61758793783767 -61.66684702956137 -62.867061023380707 -68.87370466007145 -70.4206246127251
-70.355965093645011 -71.1765341348534 -67.936162864606246 -67.798334056394708 -66.65203450179546
-64.685589278810966 -65.17093390532287 -65.891680895160874 -69.08068832573126 -67.551746612186051
-72.81922901027555 -70.37931789061534 -68.672053220011321 -70.758826093497959 -68.47770780515935
-72 -70.110023796014914 -75.22815476139779 -74.299549453049 -74.90672402542741
-72.22676349760883 -73.12665940469837 -73.96213503844540 164.6171875758954 -77.100137264084452
-80.11559157139246 -82.93402419471870 -81.32707080656138 -76.22906072210756 -78.3873945975495
-78.55494186557023 -87.919515881919992 -92.10332030260827 -95.03361461239516 -94.37026583516163
-98.67193346744703 -97.13549297894862 -95.42825501286865 -92.60005930933917 -92.02332323603248
-91.82100782548024 -93.62776610591520 -95.06463217331176 -99.5793117111124 -97.24935802505269
-94.97484042481872 -93.1877948134942 -91.41427188606791 -91.29364467456253 -87.028761657129039
-29 -30.54478384861705 -26.480775969531013 -23.288645237793908 -26.627631090453967
-26.97980209566342 -25.134968635397456 -23.01765179856706 178.71545160928201 -22.3571063019265
-21.594754644746242 -23.711104389269511 -25.48593263091663 -23.927000920780497 -22.400989028124240
-27.01466811305136 -30.53695472416310 -29.675432009807583 -34.078218568244417 -33.10401213642784
-30.63189098744138 -28.921295842769577 -26.51376993077314 -27.38677931617584 -26.28894336148442
-23.45434004273269 -25.545057812601399 -26.31096504656727 -27.388814295914148 -29.02929886347319
-30.892241625323500 -29.63683812173576 -29.82181719543525 -26.901397031787180 -23.326853424333596
8 11.64679098685964 9.039123197849523 10.886939777705471 12.341865575885654
11.854657051578679 9.975342454049020 6.8848376894268455 142.67365747872316 -1.9676944624048263
-1.6595867091036038 -0.5859105244618827 0.794446986779849 5.995865531404267 8.04458055553375
9.562314477584890 10.15616256973186 10.01858132721394 10.679593588990016 11.336536224233132
17.838161896755789 19.370218129492766 18.2501737731756 21.19552117815023 20.24922104641689
23.794174141377489 25.66912024293433 22.266744758532269 20.659817826364641 18.848139102686321
15.025997324533003 12.240621405190486 13.4908639889076 11.201196510095485 5.7021408410811
-38 -36.54309210004393 -35.50462380490286 -32.03670849260828 -34.14316766373003
-37.19285203171738 -36.598363509984665 -38.49490212144907 60.02533051527055 -37.76394168833635
-30.731405435914844 -27.98130680852594 -22.99848678400711 -22.09377869601689 -20.34303391692039
-21.84360613750906 -23.15234177005802 -20.053491577510520 -18.436218710780242 -19.805579044430949
-22.56914662193725 -22.73848679731731 -19.918544832504914 -18.87765837976558 -15.074926372411205
-18.427669292676210 -19.953082008661937 -19.334056359256955 -21.948715275964759 -23.037839778777286
-22.242468252195966 -17.866902504717789 -13.70809510250212 -15.549583262529868 -15.906575972290476
-100 -97.43557054665268 -100.72418241563835 -99.4883072473658 -98.54053162713103
-94.6652909521161 -97.45494719345255 -99.3496967306086 40.77609552282600 -96.93695606387230
-93.7824975371411 -98.1720768775344 -95.05052158444735 -94.71933382657380 -94.96721687062102
-94.21241463108517 -93.8529245631491 -91.17400521790991 -86.02884878253622 -88.84869297015197
-84.48258451372158 -82.114536946736195 -79.750836108208844 -82.8917753397687 -81.72151283259117
-84.384638240276246 -89.81201688427726 -86.81220868648518 -88.845725014205158 -86.60040913509521
