213 -84 -451 -422 -195
-42 -148 -386 -446 -309
-347 -932 -1404 -1298 -824
-372 -305 -385 -166 271
656 615 375 301 238
-107 -601 -817 -488 192
838 865 558 410 439
564 531 213 -110 -142
