982.5 865 5235 2002.5 1757.5
10307.500000000000 2975 2657.5 15560 3990.0000000000000
3497.5 20662.5 5047.5 4337.5 25710
6077.5 5157.5 30787.5 7070 6082.5
35710 8030 6937.5 40627.500000000000 9055
7847.5 45535 10015 8672.5 50485
11055 9602.500000000000 55460 12040 10575.000000000000
60367.5 13030.000000000000 11450 65385 13980.000000000000
12337.500000000000 70300 14937.5 13160 75430.000000000000
16007.5 14005 80512.500000000000 17000 14875
85485.000000000000 17985 15687.5 90482.50000000000 19052.500000000000
16530 95522.50000000000 19990.000000000000 17402.5 100530
21012.5 18347.5 105332.5 22005 19242.5
110325 23005 20087.5 115225 24015
21015 120310 25057.5 21885.000000000000 125222.5
26180 22672.5 130227.50000000000 27207.500000000000 23542.5
135270 28180 24495 140242.50000000000 29142.500000000000
25335 145167.5 30192.5 26207.500000000000 150067.5
31162.5 27167.500000000000 NA 32182.5 28092.5
NA 33205.000000000000 28942.5 NA 34242.5
29877.500000000000 NA 35125 30762.5 NA
