487.5 910 5145 1000 1675
10172.5 1480 2540 15407.500000000000 1990
3432.5 20480 2530.0000000000000 4332.5000000000000 25732.5
3050 5172.5 30835 3545 6012.5
35882.5 4075 6832.5000000000000 40960 4565.0000000000000
7757.5 45882.5 5125 8612.5 50800
5637.5 9522.500000000000 55707.5 6165 10347.5
60657.5 6655 11277.5 65632.500000000000 7147.5
12250 70540.000000000000 7612.5 13125 75557.5
8082.5000000000000 14012.5 80472.500000000000 8632.5 14835.000000000000
85602.500000000000 9125 15680 90685 9615
16550 95657.5 10162.500000000000 17362.5 100655
10617.5 18205.000000000000 105695.00000000000 11132.5 19077.5
110702.5 11627.5 20022.500000000000 115505 12142.5
20917.500000000000 120497.5 12660 21762.5 125397.50000000000
13190 22690 130482.50000000000 13697.5 23560
135395 14232.5 24347.5 140400.00000000000 14657.500000000000
25217.5 145442.50000000000 15212.5 26170.000000000000 150415
15765 27010 NA 16300.000000000000 27882.5
NA 16777.5 28842.5 NA 17292.5
29767.500000000000 NA 17807.500000000000 30617.5 NA
