-303 -301.6939270639737 -37.68263085689922 -294.40097998549493 -298.3549827492621
-295.95199378319830 -294.04937631234833 -291.6026967605351 -296.0255371332883 -302.37786815700650
-304.9603253159113 -303.56904087346925 -301.60495058879144 -311.4208170826084 -304.81047459571812
-304.5605463063523 -302.68305423502670 -303.70441657547241 -298.4727858962795 -294.47408894582651
-291.19137300218108 -290.72575332724170 -286.9293705092265 -285.92278658740730 -284.0237764042802
-281.76938304754253 -282.81174222685371 -276.32042705344645 -277.8777295998206 -277.3350986987603
-271.4829470205045 -272.8164907386221 -269.5029449420489 -266.8404493179041 -259.53149905901529
-263 -264.10600549920400 -129.9384103041012 -260.55556306787742 -264.7341032377764
-272.4475389947733 -275.0686495910913 -268.89235490594467 -269.9499197872818 -270.44596608955896
-272.31112874813329 -263.37403541519097 -267.1045837836311 -274.82219789308624 -271.5355242306341
-270.48203665666443 -267.4869953808914 -271.2008078579932 -267.8014038884176 -263.22574522691349
-265.25550315780595 -264.1012292143069 -261.31435882192255 -265.19332095268152 -268.4248731469431
-266.776046567604 -271.58526214383971 -270.27491634377304 -278.74003880883515 -276.83238552341021
-276.4914254701583 -272.2962252743763 -265.4806439703909 -265.3885719011064 -262.37926237154898
-186 -186.86369970364012 -186.2247718468182 -177.9889273441936 -177.3021920894896
-183.0296975196055 -177.7945032917117 -173.94518221103894 -176.7199722455447 -175.4268852638459
-180.96058749268741 -172.52132306686113 -173.15679323992367 -177.4699939438808 -180.40502922649262
-180.20952357401961 -182.54087618254124 -184.58104580916941 -176.40742035321128 -174.60317926706566
-174.60610082475418 -171.2670178570894 -175.59569597286523 -172.9836483733864 -176.6500846875045
-175.3043260278644 -176.01841026729096 -177.6809469496365 -177.91231433372991 -174.2974113022491
-173.08582024955373 -167.4372844384370 -159.78317346830056 -160.76684826857942 -156.76220726466940
-128 -119.04319057755886 -125.41826183793364 -126.44162388070117 -119.51301359394525
-125.15783997651553 -126.72761643889605 -127.51372503840805 -126.665724846307 -123.62679453207882
-127.26917183190324 -121.85171665350985 -120.77983530505240 -123.01357199246905 -120.49179289711056
-120.59573528501024 -117.2039108194747 -112.0811480859951 -111.37117875578609 -109.42355887494813
-114.34361383591526 -116.7830384442717 -116.12521083683762 -117.66526194437490 -112.02462483158391
-107.9802417587268 -109.09218518916197 -107.76776939948256 -112.11202752399515 -107.59409502807704
-103.89372682208345 -105.93950927111541 -102.62730277064037 -102.26753715839034 -95.00913818031651
-99 -104.92089758170914 -107.05343524839256 -109.25651542336186 -103.266481219393
-100.58619411369536 -99.40551979007935 -96.93950804731169 -101.77230767483726 -97.29931171649012
-101.97162946170933 -94.81662981372756 -95.47353387099318 -98.34509432155161 -96.81144385469061
-96.05351511231724 -93.87515477632603 -97.1387714028144 -95.3857994981081 -96.4136690424135
-94.6495196235707 -100.33598700756679 -97.09637713979154 -93.56800999477356 -95.61096195857507
-93.24054472252330 -93.87214059879 -86.6645715327408 -90.7273185272908 -88.8182207409484
-85.586080794897683 -85.6300736606258 -78.73660770330106 -73.078085673104 -74.88965529745663
-95 -91.78379643073579 -89.70404262705600 -81.0989128899621 -84.075844128476504
-79.53009758763039 -76.10922543962555 -81.546655415367979 -78.56359854449708 -83.46516465873988
-84.672695796276187 -86.67922390274275 -83.447787188149832 -90.66036920517361 -87.75313359193518
-90.3260827098751 -85.6414377319747 -84.8971518203214 -88.03212915432282 -86.55891388345147
-88.57023128898624 -88.69402613313986 -92.03269479088685 -92.95241780551855 -93.17450179809093
-94.3448326554925 -95.72606014916502 -102.9402937624614 -104.24464994357218 -104.33776135194007
-105.66644987060006 -106.3090534665006 -110.83072630066465 -106.94137345519245 -102.79607912153432
-110 -115.99020684528018 -21.506375223354116 -117.1480206365548 -121.4806443483397
-116.59647106606545 -111.86010995969522 -111.74008085650054 -107.79945746690971 -109.22461191096532
-106.09605976480505 -106.63279626367380 -102.30772475367444 -105.05206160588882 -105.26204463791650
-105.33253932647158 -99.72422187721511 -103.41843008601707 -95.9398728947206 -87.9511341095042
-82.913224031447569 -77.7886965621551 -78.912014603289265 -80.22756918602366 -79.499817428085379
-78.93814119189767 -76.93689203067262 -72.20875110873267 -67.33947648379420 -56.83321814516856
-59.524604039508056 -58.673306826162239 -62.255972166509565 -61.45484088264143 -61.294210302671303
-94 -90.70283218077142 216.47010896403276 -96.26933505273344 -97.57166350929538
-96.14157867072709 -90.25806029625984 -89.9203281442883 -87.960494773958629 -88.66693180424994
-89.297389618166889 -87.432784021096 -86.12290373038380 -85.15331584822238 -84.23865275211013
-80.5420657327018 -86.9123328119209 -88.8166380380771 -83.686507998506229 -80.57737113019955
-91.29805667264731 -96.31967400516828 -91.86670844078500 -90.27405723561685 -85.3605778634685
-91.90650086112277 -92.34414043467740 -87.12027544777672 -87.124400651382487 -99.71097653478512
-98.22022020527007 -100.54431828704421 -99.74361239382320 -101.65221988150198 -99.05965224630053
-57 -60.4691290664547 368.1660037169202 -67.77064425118451 -70.74536139482390
-79.916652033810067 -78.200273857024527 -73.70822381766504 -66.72362379172351 -66.783989961161922
-64.1842434302834 -69.4367874284122 -69.6338622135108 -72.47649964890385 -73.666584051737644
-64.08334027678444 -64.453916639332419 -64.44746535307181 -68.462278825881015 -74.34863479486005
-73.42651296866423 -68.988968752046929 -69.802926446662113 -64.34366804444703 -66.436052481847952
-64.8115733410436 -61.457040382549394 -56.98876468517746 -64.64802884648853 -69.15471893241109
-74.223558624577805 -73.173921722123353 -67.95572768015514 -63.27441920846894 -66.807504904332049
-49 -48.109820218594997 394.3368730336177 -42.84543887399718 -48.8048055197941
-48.770158764639071 -47.593389857493804 -55.55350943689952 -54.713397016058231 -52.530164893118602
-57.899180055843075 -54.828136127691913 -47.58937765838218 -50.863465534707615 -49.83393745418515
-45.53420758278727 -37.69720939693067 -44.887374657822157 -43.813288630654910 -39.26286449766657
-45.81353852957714 -41.571168126731152 -41.31219602200913 -40.207293879041003 -41.07375555160752
-41.08125115518003 -41.51265134308537 -40.20769208064202 -45.123136156866586 -48.43692667282873
-49.13313152395322 -45.644391987244617 -48.33257737816131 -50.132634011216652 -48.292736363571748
-111.00000000000000 -108.33298041692676 360.57401287538482 -103.97368212995433 -105.99809728436347
-50 -119.5244925200953 -116.64314957081973 -126.65013590822184 -127.5752228023488
-127.88750531404636 -132.6939104947739 -129.66120651470044 -131.36395238120136 -134.84554830606834
-136.46811442875094 -142.68659712573213 -149.828784481318 -149.9729273435828 -148.6311041613157
-151.53964835099328 -153.43513859312165 -154.42824759929906 -149.4532883752786 -148.0939925129727
-143.38547534050798 -143.6750978562761 -140.08640354305567 -145.5449443076891 -145.39378098233598
-150.44205401430631 -148.9708354355371 -142.83865092848532 -135.72979509355713 -133.5889448510534
-262 -252.3868190785982 296.1760054203177 -245.41408767343353 -242.7303752881533
36 -232.4224380229442 -231.367137559475 -231.0189208283422 -236.8972616281714
-235.01452013371213 -229.5820036944863 -225.8490509069584 -229.4495373012270 -224.42737084652575
-224.12980070393786 -222.304550598629 -225.9093225998512 -225.3561966183559 -224.50580287000088
-218.6780367477145 -220.9315826475744 -222.89784749911746 -219.2454970561203 -214.54031274834546
-218.3190474726847 -215.64438363572455 -215.18653191224303 -223.84129394984706 -227.3588581859812
-217.25336635551048 -208.19416658216230 -204.9906593669368 -203.9266155973231 -201.8613010470002
-458 -453.3751279701657 233.9884634535483 -456.42955578796574 -463.016206615735
-457.09362131969448 -453.3174219262777 -455.95061044830436 -455.16130221590407 -451.0802198470082
-451.42716169852901 -441.730242460603 -442.21444435964634 -446.40290620198056 -443.4435105098088
-441.2245308599561 -443.9847789594311 -446.8750244178553 -437.32622250950288 -430.9966683715451
-421.7003642350668 -424.61017864923662 -424.80402097699528 -420.286436760618 -411.1571845987480
-408.3932076879688 -411.6859814104625 -412.485591802503 -420.3660476474752 -424.80027015775005
-417.4697684798354 -417.3128118744068 -412.42547686884160 -407.8308750075777 -398.5640200777119
-644 -632.12210194415570 162.61617228930322 -626.6448362851945 -624.4984357537629
-623.56479132632501 -620.05489384128953 -615.40757032971510 -618.23133901289668 -602.54125727725670
-610.1120838268273 -590.8611977958105 -593.6378410018993 -609.51770162637240 -611.6053782755976
