-59 -33 5 48 119
152 184 250 232 205
123 5 -602 -1767 -2048
-2048 -2048 -1238 -84 901
1504 1765 1817 1773 1673
1566 1439 1326 1215 1154
1091 938 778 646 581
579 534 469 399 338
